"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"Idaho"	"16"	"1-4 years"	"1-4"	"Male"	"M"	17	38627	Unreliable
	"1999"	"1999"	"Idaho"	"16"	"5-14 years"	"5-14"	"Female"	"F"	26	96974	26.8
	"1999"	"1999"	"Idaho"	"16"	"5-14 years"	"5-14"	"Male"	"M"	31	102695	30.2
	"1999"	"1999"	"Idaho"	"16"	"15-24 years"	"15-24"	"Female"	"F"	45	97766	46.0
	"1999"	"1999"	"Idaho"	"16"	"15-24 years"	"15-24"	"Male"	"M"	121	102806	117.7
	"1999"	"1999"	"Idaho"	"16"	"25-34 years"	"25-34"	"Female"	"F"	45	78786	57.1
	"1999"	"1999"	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	106	83124	127.5
	"1999"	"1999"	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	123	94549	130.1
	"1999"	"1999"	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	176	95916	183.5
	"1999"	"1999"	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	218	80617	270.4
	"1999"	"1999"	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	310	81847	378.8
	"1999"	"1999"	"Idaho"	"16"	"55-64 years"	"55-64"	"Female"	"F"	348	51845	671.2
	"1999"	"1999"	"Idaho"	"16"	"55-64 years"	"55-64"	"Male"	"M"	513	51695	992.4
	"1999"	"1999"	"Idaho"	"16"	"65-74 years"	"65-74"	"Female"	"F"	642	39255	1635.5
	"1999"	"1999"	"Idaho"	"16"	"65-74 years"	"65-74"	"Male"	"M"	984	35546	2768.2
	"1999"	"1999"	"Idaho"	"16"	"75-84 years"	"75-84"	"Female"	"F"	1357	29593	4585.5
	"1999"	"1999"	"Idaho"	"16"	"75-84 years"	"75-84"	"Male"	"M"	1492	21449	6956.0
	"1999"	"1999"	"Idaho"	"16"	"85+ years"	"85+"	"Female"	"F"	1736	11681	14861.7
	"1999"	"1999"	"Idaho"	"16"	"85+ years"	"85+"	"Male"	"M"	1053	5798	18161.4
	"1999"	"1999"	"Illinois"	"17"	"< 1 year"	"1"	"Female"	"F"	652	84515	771.5
	"1999"	"1999"	"Illinois"	"17"	"< 1 year"	"1"	"Male"	"M"	894	88137	1014.3
	"1999"	"1999"	"Illinois"	"17"	"1-4 years"	"1-4"	"Female"	"F"	126	345132	36.5
	"1999"	"1999"	"Illinois"	"17"	"1-4 years"	"1-4"	"Male"	"M"	130	360831	36.0
	"1999"	"1999"	"Illinois"	"17"	"5-14 years"	"5-14"	"Female"	"F"	145	886440	16.4
	"1999"	"1999"	"Illinois"	"17"	"5-14 years"	"5-14"	"Male"	"M"	155	929755	16.7
	"1999"	"1999"	"Illinois"	"17"	"15-24 years"	"15-24"	"Female"	"F"	354	835931	42.3
	"1999"	"1999"	"Illinois"	"17"	"15-24 years"	"15-24"	"Male"	"M"	1137	884336	128.6
	"1999"	"1999"	"Illinois"	"17"	"25-34 years"	"25-34"	"Female"	"F"	582	903161	64.4
	"1999"	"1999"	"Illinois"	"17"	"25-34 years"	"25-34"	"Male"	"M"	1313	915673	143.4
	"1999"	"1999"	"Illinois"	"17"	"35-44 years"	"35-44"	"Female"	"F"	1444	997803	144.7
	"1999"	"1999"	"Illinois"	"17"	"35-44 years"	"35-44"	"Male"	"M"	2464	982708	250.7
	"1999"	"1999"	"Illinois"	"17"	"45-54 years"	"45-54"	"Female"	"F"	2511	805840	311.6
	"1999"	"1999"	"Illinois"	"17"	"45-54 years"	"45-54"	"Male"	"M"	4167	773683	538.6
	"1999"	"1999"	"Illinois"	"17"	"55-64 years"	"55-64"	"Female"	"F"	4388	536552	817.8
	"1999"	"1999"	"Illinois"	"17"	"55-64 years"	"55-64"	"Male"	"M"	6329	490626	1290.0
	"1999"	"1999"	"Illinois"	"17"	"65-74 years"	"65-74"	"Female"	"F"	8742	432277	2022.3
	"1999"	"1999"	"Illinois"	"17"	"65-74 years"	"65-74"	"Male"	"M"	11271	344782	3269.0
	"1999"	"1999"	"Illinois"	"17"	"75-84 years"	"75-84"	"Female"	"F"	16277	329376	4941.8
	"1999"	"1999"	"Illinois"	"17"	"75-84 years"	"75-84"	"Male"	"M"	15206	203597	7468.7
	"1999"	"1999"	"Illinois"	"17"	"85+ years"	"85+"	"Female"	"F"	20596	136703	15066.2
	"1999"	"1999"	"Illinois"	"17"	"85+ years"	"85+"	"Male"	"M"	9482	51576	18384.5
	"1999"	"1999"	"Indiana"	"18"	"< 1 year"	"1"	"Female"	"F"	280	40845	685.5
	"1999"	"1999"	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	406	42875	946.9
	"1999"	"1999"	"Indiana"	"18"	"1-4 years"	"1-4"	"Female"	"F"	57	164073	34.7
	"1999"	"1999"	"Indiana"	"18"	"1-4 years"	"1-4"	"Male"	"M"	85	171995	49.4
	"1999"	"1999"	"Indiana"	"18"	"5-14 years"	"5-14"	"Female"	"F"	85	426907	19.9
	"1999"	"1999"	"Indiana"	"18"	"5-14 years"	"5-14"	"Male"	"M"	105	449767	23.3
	"1999"	"1999"	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	199	427162	46.6
	"1999"	"1999"	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	509	445687	114.2
	"1999"	"1999"	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	275	414305	66.4
	"1999"	"1999"	"Indiana"	"18"	"25-34 years"	"25-34"	"Male"	"M"	627	419729	149.4
	"1999"	"1999"	"Indiana"	"18"	"35-44 years"	"35-44"	"Female"	"F"	629	481834	130.5
	"1999"	"1999"	"Indiana"	"18"	"35-44 years"	"35-44"	"Male"	"M"	1145	477155	240.0
	"1999"	"1999"	"Indiana"	"18"	"45-54 years"	"45-54"	"Female"	"F"	1286	401313	320.4
	"1999"	"1999"	"Indiana"	"18"	"45-54 years"	"45-54"	"Male"	"M"	2097	392131	534.8
	"1999"	"1999"	"Indiana"	"18"	"55-64 years"	"55-64"	"Female"	"F"	2313	269857	857.1
	"1999"	"1999"	"Indiana"	"18"	"55-64 years"	"55-64"	"Male"	"M"	3232	251993	1282.6
	"1999"	"1999"	"Indiana"	"18"	"65-74 years"	"65-74"	"Female"	"F"	4822	219998	2191.8
	"1999"	"1999"	"Indiana"	"18"	"65-74 years"	"65-74"	"Male"	"M"	6078	176630	3441.1
	"1999"	"1999"	"Indiana"	"18"	"75-84 years"	"75-84"	"Female"	"F"	8529	163237	5224.9
	"1999"	"1999"	"Indiana"	"18"	"75-84 years"	"75-84"	"Male"	"M"	7722	100154	7710.1
	"1999"	"1999"	"Indiana"	"18"	"85+ years"	"85+"	"Female"	"F"	10197	65543	15557.7
	"1999"	"1999"	"Indiana"	"18"	"85+ years"	"85+"	"Male"	"M"	4591	24680	18602.1
	"1999"	"1999"	"Iowa"	"19"	"< 1 year"	"1"	"Female"	"F"	95	17946	529.4
	"1999"	"1999"	"Iowa"	"19"	"< 1 year"	"1"	"Male"	"M"	120	18835	637.1
	"1999"	"1999"	"Iowa"	"19"	"1-4 years"	"1-4"	"Female"	"F"	14	72581	Unreliable
	"1999"	"1999"	"Iowa"	"19"	"1-4 years"	"1-4"	"Male"	"M"	32	76584	41.8
	"1999"	"1999"	"Iowa"	"19"	"5-14 years"	"5-14"	"Female"	"F"	33	200102	16.5
	"1999"	"1999"	"Iowa"	"19"	"5-14 years"	"5-14"	"Male"	"M"	35	210841	16.6
	"1999"	"1999"	"Iowa"	"19"	"15-24 years"	"15-24"	"Female"	"F"	103	208590	49.4
	"1999"	"1999"	"Iowa"	"19"	"15-24 years"	"15-24"	"Male"	"M"	204	217834	93.6
	"1999"	"1999"	"Iowa"	"19"	"25-34 years"	"25-34"	"Female"	"F"	106	179626	59.0
	"1999"	"1999"	"Iowa"	"19"	"25-34 years"	"25-34"	"Male"	"M"	204	185161	110.2
	"1999"	"1999"	"Iowa"	"19"	"35-44 years"	"35-44"	"Female"	"F"	242	223431	108.3
	"1999"	"1999"	"Iowa"	"19"	"35-44 years"	"35-44"	"Male"	"M"	414	223702	185.1
	"1999"	"1999"	"Iowa"	"19"	"45-54 years"	"45-54"	"Female"	"F"	461	190026	242.6
	"1999"	"1999"	"Iowa"	"19"	"45-54 years"	"45-54"	"Male"	"M"	749	191662	390.8
	"1999"	"1999"	"Iowa"	"19"	"55-64 years"	"55-64"	"Female"	"F"	896	131334	682.2
	"1999"	"1999"	"Iowa"	"19"	"55-64 years"	"55-64"	"Male"	"M"	1329	124073	1071.1
	"1999"	"1999"	"Iowa"	"19"	"65-74 years"	"65-74"	"Female"	"F"	1995	116448	1713.2
	"1999"	"1999"	"Iowa"	"19"	"65-74 years"	"65-74"	"Male"	"M"	2765	96676	2860.1
	"1999"	"1999"	"Iowa"	"19"	"75-84 years"	"75-84"	"Female"	"F"	4325	96777	4469.0
	"1999"	"1999"	"Iowa"	"19"	"75-84 years"	"75-84"	"Male"	"M"	4363	62105	7025.2
	"1999"	"1999"	"Iowa"	"19"	"85+ years"	"85+"	"Female"	"F"	6724	46993	14308.5
	"1999"	"1999"	"Iowa"	"19"	"85+ years"	"85+"	"Male"	"M"	3166	17775	17811.5
	"1999"	"1999"	"Kansas"	"20"	"< 1 year"	"1"	"Female"	"F"	114	17860	638.3
	"1999"	"1999"	"Kansas"	"20"	"< 1 year"	"1"	"Male"	"M"	165	19372	851.7
	"1999"	"1999"	"Kansas"	"20"	"1-4 years"	"1-4"	"Female"	"F"	25	71949	34.7
	"1999"	"1999"	"Kansas"	"20"	"1-4 years"	"1-4"	"Male"	"M"	37	75689	48.9
	"1999"	"1999"	"Kansas"	"20"	"5-14 years"	"5-14"	"Female"	"F"	33	191827	17.2
	"1999"	"1999"	"Kansas"	"20"	"5-14 years"	"5-14"	"Male"	"M"	47	202985	23.2
	"1999"	"1999"	"Kansas"	"20"	"15-24 years"	"15-24"	"Female"	"F"	89	188983	47.1
	"1999"	"1999"	"Kansas"	"20"	"15-24 years"	"15-24"	"Male"	"M"	235	201853	116.4
	"1999"	"1999"	"Kansas"	"20"	"25-34 years"	"25-34"	"Female"	"F"	109	169913	64.2
	"1999"	"1999"	"Kansas"	"20"	"25-34 years"	"25-34"	"Male"	"M"	227	177553	127.8
	"1999"	"1999"	"Kansas"	"20"	"35-44 years"	"35-44"	"Female"	"F"	262	209337	125.2
	"1999"	"1999"	"Kansas"	"20"	"35-44 years"	"35-44"	"Male"	"M"	440	210092	209.4
	"1999"	"1999"	"Kansas"	"20"	"45-54 years"	"45-54"	"Female"	"F"	499	170172	293.2
	"1999"	"1999"	"Kansas"	"20"	"45-54 years"	"45-54"	"Male"	"M"	777	170761	455.0
	"1999"	"1999"	"Kansas"	"20"	"55-64 years"	"55-64"	"Female"	"F"	903	111147	812.4
	"1999"	"1999"	"Kansas"	"20"	"55-64 years"	"55-64"	"Male"	"M"	1253	104950	1193.9
	"1999"	"1999"	"Kansas"	"20"	"65-74 years"	"65-74"	"Female"	"F"	1783	96389	1849.8
	"1999"	"1999"	"Kansas"	"20"	"65-74 years"	"65-74"	"Male"	"M"	2418	80008	3022.2
	"1999"	"1999"	"Kansas"	"20"	"75-84 years"	"75-84"	"Female"	"F"	3509	77324	4538.0
	"1999"	"1999"	"Kansas"	"20"	"75-84 years"	"75-84"	"Male"	"M"	3450	50241	6866.9
	"1999"	"1999"	"Kansas"	"20"	"85+ years"	"85+"	"Female"	"F"	5361	36932	14515.9
	"1999"	"1999"	"Kansas"	"20"	"85+ years"	"85+"	"Male"	"M"	2609	14470	18030.4
	"1999"	"1999"	"Kentucky"	"21"	"< 1 year"	"1"	"Female"	"F"	172	25729	668.5
	"1999"	"1999"	"Kentucky"	"21"	"< 1 year"	"1"	"Male"	"M"	239	26989	885.5
	"1999"	"1999"	"Kentucky"	"21"	"1-4 years"	"1-4"	"Female"	"F"	23	103530	22.2
	"1999"	"1999"	"Kentucky"	"21"	"1-4 years"	"1-4"	"Male"	"M"	36	108901	33.1
	"1999"	"1999"	"Kentucky"	"21"	"5-14 years"	"5-14"	"Female"	"F"	49	270740	18.1
	"1999"	"1999"	"Kentucky"	"21"	"5-14 years"	"5-14"	"Male"	"M"	72	286630	25.1
	"1999"	"1999"	"Kentucky"	"21"	"15-24 years"	"15-24"	"Female"	"F"	123	280371	43.9
	"1999"	"1999"	"Kentucky"	"21"	"15-24 years"	"15-24"	"Male"	"M"	336	291509	115.3
	"1999"	"1999"	"Kentucky"	"21"	"25-34 years"	"25-34"	"Female"	"F"	206	284146	72.5
	"1999"	"1999"	"Kentucky"	"21"	"25-34 years"	"25-34"	"Male"	"M"	449	284749	157.7
	"1999"	"1999"	"Kentucky"	"21"	"35-44 years"	"35-44"	"Female"	"F"	505	324011	155.9
	"1999"	"1999"	"Kentucky"	"21"	"35-44 years"	"35-44"	"Male"	"M"	872	315868	276.1
	"1999"	"1999"	"Kentucky"	"21"	"45-54 years"	"45-54"	"Female"	"F"	976	275012	354.9
	"1999"	"1999"	"Kentucky"	"21"	"45-54 years"	"45-54"	"Male"	"M"	1578	265411	594.5
	"1999"	"1999"	"Kentucky"	"21"	"55-64 years"	"55-64"	"Female"	"F"	1768	189953	930.8
	"1999"	"1999"	"Kentucky"	"21"	"55-64 years"	"55-64"	"Male"	"M"	2724	175573	1551.5
	"1999"	"1999"	"Kentucky"	"21"	"65-74 years"	"65-74"	"Female"	"F"	3367	151476	2222.8
	"1999"	"1999"	"Kentucky"	"21"	"65-74 years"	"65-74"	"Male"	"M"	4575	122316	3740.3
	"1999"	"1999"	"Kentucky"	"21"	"75-84 years"	"75-84"	"Female"	"F"	5869	106237	5524.4
	"1999"	"1999"	"Kentucky"	"21"	"75-84 years"	"75-84"	"Male"	"M"	5395	64490	8365.6
	"1999"	"1999"	"Kentucky"	"21"	"85+ years"	"85+"	"Female"	"F"	6808	41904	16246.7
	"1999"	"1999"	"Kentucky"	"21"	"85+ years"	"85+"	"Male"	"M"	3164	15591	20293.8
	"1999"	"1999"	"Louisiana"	"22"	"< 1 year"	"1"	"Female"	"F"	291	31283	930.2
	"1999"	"1999"	"Louisiana"	"22"	"< 1 year"	"1"	"Male"	"M"	328	32656	1004.4
	"1999"	"1999"	"Louisiana"	"22"	"1-4 years"	"1-4"	"Female"	"F"	52	123406	42.1
	"1999"	"1999"	"Louisiana"	"22"	"1-4 years"	"1-4"	"Male"	"M"	73	128070	57.0
	"1999"	"1999"	"Louisiana"	"22"	"5-14 years"	"5-14"	"Female"	"F"	67	334384	20.0
	"1999"	"1999"	"Louisiana"	"22"	"5-14 years"	"5-14"	"Male"	"M"	118	350443	33.7
	"1999"	"1999"	"Louisiana"	"22"	"15-24 years"	"15-24"	"Female"	"F"	194	343437	56.5
	"1999"	"1999"	"Louisiana"	"22"	"15-24 years"	"15-24"	"Male"	"M"	563	342992	164.1
	"1999"	"1999"	"Louisiana"	"22"	"25-34 years"	"25-34"	"Female"	"F"	299	308617	96.9
	"1999"	"1999"	"Louisiana"	"22"	"25-34 years"	"25-34"	"Male"	"M"	657	296156	221.8
	"1999"	"1999"	"Louisiana"	"22"	"35-44 years"	"35-44"	"Female"	"F"	665	354853	187.4
	"1999"	"1999"	"Louisiana"	"22"	"35-44 years"	"35-44"	"Male"	"M"	1255	337401	372.0
	"1999"	"1999"	"Louisiana"	"22"	"45-54 years"	"45-54"	"Female"	"F"	1206	291858	413.2
	"1999"	"1999"	"Louisiana"	"22"	"45-54 years"	"45-54"	"Male"	"M"	1951	275502	708.2
	"1999"	"1999"	"Louisiana"	"22"	"55-64 years"	"55-64"	"Female"	"F"	1882	195837	961.0
	"1999"	"1999"	"Louisiana"	"22"	"55-64 years"	"55-64"	"Male"	"M"	2790	175551	1589.3
	"1999"	"1999"	"Louisiana"	"22"	"65-74 years"	"65-74"	"Female"	"F"	3701	158270	2338.4
	"1999"	"1999"	"Louisiana"	"22"	"65-74 years"	"65-74"	"Male"	"M"	4563	124414	3667.6
	"1999"	"1999"	"Louisiana"	"22"	"75-84 years"	"75-84"	"Female"	"F"	5775	106569	5419.0
	"1999"	"1999"	"Louisiana"	"22"	"75-84 years"	"75-84"	"Male"	"M"	5238	65978	7939.0
	"1999"	"1999"	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	6434	41319	15571.5
	"1999"	"1999"	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	3091	15959	19368.4
	"1999"	"1999"	"Maine"	"23"	"< 1 year"	"1"	"Female"	"F"	32	6433	497.4
	"1999"	"1999"	"Maine"	"23"	"< 1 year"	"1"	"Male"	"M"	34	6839	497.1
	"1999"	"1999"	"Maine"	"23"	"1-4 years"	"1-4"	"Male"	"M"	10	28987	Unreliable
	"1999"	"1999"	"Maine"	"23"	"5-14 years"	"5-14"	"Male"	"M"	21	90051	23.3
	"1999"	"1999"	"Maine"	"23"	"15-24 years"	"15-24"	"Female"	"F"	46	77482	59.4
	"1999"	"1999"	"Maine"	"23"	"15-24 years"	"15-24"	"Male"	"M"	77	79931	96.3
	"1999"	"1999"	"Maine"	"23"	"25-34 years"	"25-34"	"Female"	"F"	43	80566	53.4
	"1999"	"1999"	"Maine"	"23"	"25-34 years"	"25-34"	"Male"	"M"	97	77580	125.0
	"1999"	"1999"	"Maine"	"23"	"35-44 years"	"35-44"	"Female"	"F"	107	108263	98.8
	"1999"	"1999"	"Maine"	"23"	"35-44 years"	"35-44"	"Male"	"M"	201	103843	193.6
	"1999"	"1999"	"Maine"	"23"	"45-54 years"	"45-54"	"Female"	"F"	242	93302	259.4
	"1999"	"1999"	"Maine"	"23"	"45-54 years"	"45-54"	"Male"	"M"	388	92198	420.8
	"1999"	"1999"	"Maine"	"23"	"55-64 years"	"55-64"	"Female"	"F"	448	61025	734.1
	"1999"	"1999"	"Maine"	"23"	"55-64 years"	"55-64"	"Male"	"M"	661	58314	1133.5
	"1999"	"1999"	"Maine"	"23"	"65-74 years"	"65-74"	"Female"	"F"	1046	52081	2008.4
	"1999"	"1999"	"Maine"	"23"	"65-74 years"	"65-74"	"Male"	"M"	1353	43713	3095.2
	"1999"	"1999"	"Maine"	"23"	"75-84 years"	"75-84"	"Female"	"F"	1897	37901	5005.1
	"1999"	"1999"	"Maine"	"23"	"75-84 years"	"75-84"	"Male"	"M"	1788	24855	7193.7
	"1999"	"1999"	"Maine"	"23"	"85+ years"	"85+"	"Female"	"F"	2574	16644	15465.0
	"1999"	"1999"	"Maine"	"23"	"85+ years"	"85+"	"Male"	"M"	1138	6223	18287.0
	"1999"	"1999"	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	262	34054	769.4
	"1999"	"1999"	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	337	35498	949.3
	"1999"	"1999"	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	40	139012	28.8
	"1999"	"1999"	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	43	144815	29.7
	"1999"	"1999"	"Maryland"	"24"	"5-14 years"	"5-14"	"Female"	"F"	44	378311	11.6
	"1999"	"1999"	"Maryland"	"24"	"5-14 years"	"5-14"	"Male"	"M"	85	396354	21.4
	"1999"	"1999"	"Maryland"	"24"	"15-24 years"	"15-24"	"Female"	"F"	136	324617	41.9
	"1999"	"1999"	"Maryland"	"24"	"15-24 years"	"15-24"	"Male"	"M"	504	330965	152.3
	"1999"	"1999"	"Maryland"	"24"	"25-34 years"	"25-34"	"Female"	"F"	298	391948	76.0
	"1999"	"1999"	"Maryland"	"24"	"25-34 years"	"25-34"	"Male"	"M"	630	368955	170.8
	"1999"	"1999"	"Maryland"	"24"	"35-44 years"	"35-44"	"Female"	"F"	735	467982	157.1
	"1999"	"1999"	"Maryland"	"24"	"35-44 years"	"35-44"	"Male"	"M"	1362	440070	309.5
	"1999"	"1999"	"Maryland"	"24"	"45-54 years"	"45-54"	"Female"	"F"	1149	380407	302.0
	"1999"	"1999"	"Maryland"	"24"	"45-54 years"	"45-54"	"Male"	"M"	2026	351617	576.2
	"1999"	"1999"	"Maryland"	"24"	"55-64 years"	"55-64"	"Female"	"F"	1824	238309	765.4
	"1999"	"1999"	"Maryland"	"24"	"55-64 years"	"55-64"	"Male"	"M"	2693	219044	1229.4
	"1999"	"1999"	"Maryland"	"24"	"65-74 years"	"65-74"	"Female"	"F"	3668	178002	2060.7
	"1999"	"1999"	"Maryland"	"24"	"65-74 years"	"65-74"	"Male"	"M"	4473	142957	3128.9
	"1999"	"1999"	"Maryland"	"24"	"75-84 years"	"75-84"	"Female"	"F"	6497	127587	5092.2
	"1999"	"1999"	"Maryland"	"24"	"75-84 years"	"75-84"	"Male"	"M"	5785	80049	7226.8
	"1999"	"1999"	"Maryland"	"24"	"85+ years"	"85+"	"Female"	"F"	7200	47400	15189.9
	"1999"	"1999"	"Maryland"	"24"	"85+ years"	"85+"	"Male"	"M"	3205	18085	17721.9
	"1999"	"1999"	"Massachusetts"	"25"	"< 1 year"	"1"	"Female"	"F"	201	37752	532.4
	"1999"	"1999"	"Massachusetts"	"25"	"< 1 year"	"1"	"Male"	"M"	216	39668	544.5
	"1999"	"1999"	"Massachusetts"	"25"	"1-4 years"	"1-4"	"Female"	"F"	32	156687	20.4
	"1999"	"1999"	"Massachusetts"	"25"	"1-4 years"	"1-4"	"Male"	"M"	32	163717	19.5
	"1999"	"1999"	"Massachusetts"	"25"	"5-14 years"	"5-14"	"Female"	"F"	39	416354	9.4
	"1999"	"1999"	"Massachusetts"	"25"	"5-14 years"	"5-14"	"Male"	"M"	60	438766	13.7
	"1999"	"1999"	"Massachusetts"	"25"	"15-24 years"	"15-24"	"Female"	"F"	124	401048	30.9
	"1999"	"1999"	"Massachusetts"	"25"	"15-24 years"	"15-24"	"Male"	"M"	289	400121	72.2
	"1999"	"1999"	"Massachusetts"	"25"	"25-34 years"	"25-34"	"Female"	"F"	223	483429	46.1
	"1999"	"1999"	"Massachusetts"	"25"	"25-34 years"	"25-34"	"Male"	"M"	480	468160	102.5
	"1999"	"1999"	"Massachusetts"	"25"	"35-44 years"	"35-44"	"Female"	"F"	596	535822	111.2
	"1999"	"1999"	"Massachusetts"	"25"	"35-44 years"	"35-44"	"Male"	"M"	1100	518026	212.3
	"1999"	"1999"	"Massachusetts"	"25"	"45-54 years"	"45-54"	"Female"	"F"	1090	435990	250.0
	"1999"	"1999"	"Massachusetts"	"25"	"45-54 years"	"45-54"	"Male"	"M"	1783	411547	433.2
	"1999"	"1999"	"Massachusetts"	"25"	"55-64 years"	"55-64"	"Female"	"F"	1869	279259	669.3
	"1999"	"1999"	"Massachusetts"	"25"	"55-64 years"	"55-64"	"Male"	"M"	2691	254025	1059.3
	"1999"	"1999"	"Massachusetts"	"25"	"65-74 years"	"65-74"	"Female"	"F"	4215	240024	1756.1
	"1999"	"1999"	"Massachusetts"	"25"	"65-74 years"	"65-74"	"Male"	"M"	5582	190382	2932.0
	"1999"	"1999"	"Massachusetts"	"25"	"75-84 years"	"75-84"	"Female"	"F"	9010	194076	4642.5
	"1999"	"1999"	"Massachusetts"	"25"	"75-84 years"	"75-84"	"Male"	"M"	8398	118235	7102.8
	"1999"	"1999"	"Massachusetts"	"25"	"85+ years"	"85+"	"Female"	"F"	12404	84490	14681.0
	"1999"	"1999"	"Massachusetts"	"25"	"85+ years"	"85+"	"Male"	"M"	5372	30058	17872.1
	"1999"	"1999"	"Michigan"	"26"	"< 1 year"	"1"	"Female"	"F"	446	62925	708.8
	"1999"	"1999"	"Michigan"	"26"	"< 1 year"	"1"	"Male"	"M"	627	66279	946.0
	"1999"	"1999"	"Michigan"	"26"	"1-4 years"	"1-4"	"Female"	"F"	86	262227	32.8
	"1999"	"1999"	"Michigan"	"26"	"1-4 years"	"1-4"	"Male"	"M"	115	274224	41.9
	"1999"	"1999"	"Michigan"	"26"	"5-14 years"	"5-14"	"Female"	"F"	103	718769	14.3
	"1999"	"1999"	"Michigan"	"26"	"5-14 years"	"5-14"	"Male"	"M"	158	757147	20.9
	"1999"	"1999"	"Michigan"	"26"	"15-24 years"	"15-24"	"Female"	"F"	282	661547	42.6
	"1999"	"1999"	"Michigan"	"26"	"15-24 years"	"15-24"	"Male"	"M"	777	683716	113.6
	"1999"	"1999"	"Michigan"	"26"	"25-34 years"	"25-34"	"Female"	"F"	444	683218	65.0
	"1999"	"1999"	"Michigan"	"26"	"25-34 years"	"25-34"	"Male"	"M"	1030	683655	150.7
	"1999"	"1999"	"Michigan"	"26"	"35-44 years"	"35-44"	"Female"	"F"	1168	802918	145.5
	"1999"	"1999"	"Michigan"	"26"	"35-44 years"	"35-44"	"Male"	"M"	2125	790623	268.8
	"1999"	"1999"	"Michigan"	"26"	"45-54 years"	"45-54"	"Female"	"F"	2228	669467	332.8
	"1999"	"1999"	"Michigan"	"26"	"45-54 years"	"45-54"	"Male"	"M"	3637	652107	557.7
	"1999"	"1999"	"Michigan"	"26"	"55-64 years"	"55-64"	"Female"	"F"	3678	435759	844.0
	"1999"	"1999"	"Michigan"	"26"	"55-64 years"	"55-64"	"Male"	"M"	5096	409790	1243.6
	"1999"	"1999"	"Michigan"	"26"	"65-74 years"	"65-74"	"Female"	"F"	7423	353313	2101.0
	"1999"	"1999"	"Michigan"	"26"	"65-74 years"	"65-74"	"Male"	"M"	9228	289975	3182.3
	"1999"	"1999"	"Michigan"	"26"	"75-84 years"	"75-84"	"Female"	"F"	13444	261601	5139.1
	"1999"	"1999"	"Michigan"	"26"	"75-84 years"	"75-84"	"Male"	"M"	12362	166771	7412.6
	"1999"	"1999"	"Michigan"	"26"	"85+ years"	"85+"	"Female"	"F"	15080	99924	15091.5
	"1999"	"1999"	"Michigan"	"26"	"85+ years"	"85+"	"Male"	"M"	7294	39648	18396.9
	"1999"	"1999"	"Minnesota"	"27"	"< 1 year"	"1"	"Female"	"F"	168	30738	546.6
	"1999"	"1999"	"Minnesota"	"27"	"< 1 year"	"1"	"Male"	"M"	228	32507	701.4
	"1999"	"1999"	"Minnesota"	"27"	"1-4 years"	"1-4"	"Female"	"F"	32	125693	25.5
	"1999"	"1999"	"Minnesota"	"27"	"1-4 years"	"1-4"	"Male"	"M"	40	131753	30.4
	"1999"	"1999"	"Minnesota"	"27"	"5-14 years"	"5-14"	"Female"	"F"	47	349281	13.5
	"1999"	"1999"	"Minnesota"	"27"	"5-14 years"	"5-14"	"Male"	"M"	78	368265	21.2
	"1999"	"1999"	"Minnesota"	"27"	"15-24 years"	"15-24"	"Female"	"F"	136	330257	41.2
	"1999"	"1999"	"Minnesota"	"27"	"15-24 years"	"15-24"	"Male"	"M"	262	344001	76.2
	"1999"	"1999"	"Minnesota"	"27"	"25-34 years"	"25-34"	"Female"	"F"	132	329830	40.0
	"1999"	"1999"	"Minnesota"	"27"	"25-34 years"	"25-34"	"Male"	"M"	333	337225	98.7
	"1999"	"1999"	"Minnesota"	"27"	"35-44 years"	"35-44"	"Female"	"F"	404	403482	100.1
	"1999"	"1999"	"Minnesota"	"27"	"35-44 years"	"35-44"	"Male"	"M"	692	410289	168.7
	"1999"	"1999"	"Minnesota"	"27"	"45-54 years"	"45-54"	"Female"	"F"	679	317364	213.9
	"1999"	"1999"	"Minnesota"	"27"	"45-54 years"	"45-54"	"Male"	"M"	1210	320101	378.0
	"1999"	"1999"	"Minnesota"	"27"	"55-64 years"	"55-64"	"Female"	"F"	1271	199736	636.3
	"1999"	"1999"	"Minnesota"	"27"	"55-64 years"	"55-64"	"Male"	"M"	1858	192899	963.2
	"1999"	"1999"	"Minnesota"	"27"	"65-74 years"	"65-74"	"Female"	"F"	2509	158096	1587.0
